TeamId,TeamName,SubmissionDate,Score,
7038395,Deblina Ghosh,2021/7/31 12:02,0.18358,0.18358
7036728,Synerevo,2021/7/29 4:18,0.1836,0.1836
7043519,matthew-ch,2021/7/23 7:19,0.18364,0.18364
7076305,theJosephGoodman,2021/7/14 12:33,0.18366,0.18366
7067903,tps connoisseur,2021/7/24 0:09,0.18386,0.18386
7104151,DHA,2021/7/23 8:28,0.18408,0.18408
7046837,franken.13,2021/7/19 2:58,0.18412,0.18412
7072707,Ralphe Drenth,2021/7/12 13:19,0.18415,0.18415
7070329,SamHay01,2021/7/29 11:08,0.18427,0.18427
7073718,Sanjay J P,2021/7/9 4:42,0.1843,0.1843
7109398,MattisB,2021/7/20 19:19,0.1843,0.1843
7051112,onodera007,2021/7/31 20:54,0.18431,0.18431
7076441,HarshBhatt02,2021/7/17 11:21,0.18434,0.18434
7093770,Tomihiro,2021/7/28 5:42,0.18437,0.18437
7118179,Raul Chaves,2021/7/26 21:03,0.18439,0.18439
7039486,Okyanus,2021/7/9 18:47,0.18441,0.18441
7075262,wakamatsuIkuma,2021/7/30 11:11,0.18455,0.18455
7037311,xuye,2021/7/30 16:06,0.18472,0.18472
7045751,Abhishek Yadav,2021/7/21 7:47,0.18488,0.18488
7045427,Moharan,2021/7/3 6:27,0.18495,0.18495
7065486,ysr1103,2021/7/17 10:12,0.18504,0.18504
7061024,sami,2021/7/14 13:47,0.18521,0.18521
7079742,Prudhvi NVM,2021/7/29 17:23,0.18524,0.18524
7118581,Eric Grange,2021/7/27 15:37,0.18524,0.18524
7060447,蒋晨辉,2021/7/9 14:39,0.18525,0.18525
7062732,Juan Scanlan,2021/7/12 16:02,0.18527,0.18527
7081590,Rigel,2021/7/22 19:06,0.18534,0.18534
7072478,Matteo Buccirossi,2021/7/10 8:14,0.18536,0.18536
7065656,Insane Coder,2021/7/8 6:13,0.18543,0.18543
7066876,Gopal padhi,2021/7/7 14:56,0.18543,0.18543
7082095,Hakan Yücetürk,2021/7/29 10:41,0.1856,0.1856
7087936,jsrussell,2021/7/30 21:07,0.18565,0.18565
7045125,tim.tanwb,2021/7/20 10:34,0.18579,0.18579
7039815,Alessandro Benetti,2021/7/3 0:01,0.186,0.186
7140172,MjBonsa,2021/7/25 14:50,0.18602,0.18602
7081257,Maharshi N V,2021/7/17 12:04,0.18614,0.18614
7129778,Kenso Sugita,2021/7/27 14:50,0.18628,0.18628
7124930,R.O,2021/7/27 4:43,0.18628,0.18628
7154236,Kazu,2021/7/28 4:50,0.18628,0.18628
7039366,Ash,2021/7/31 12:06,0.1863,0.1863
7049892,Pushker,2021/7/20 16:37,0.18632,0.18632
7097189,Nicole Tang S.Y.,2021/7/20 6:48,0.18638,0.18638
7115134,Ryo Takada,2021/7/26 8:08,0.18645,0.18645
7116995,Dima Ulasovets,2021/7/19 9:53,0.18651,0.18651
7040736,Jo Tom,2021/7/23 7:05,0.18652,0.18652
7123839,Hossein Mortazavi,2021/7/31 8:16,0.18654,0.18654
7070074,nktn,2021/7/17 0:49,0.18655,0.18655
7050271,Newkaggler123,2021/7/7 8:30,0.18667,0.18667
7040583,brd64,2021/7/15 18:57,0.18694,0.18694
7036221,Ritvik Rastogi,2021/7/7 5:06,0.18697,0.18697
7040958,John Kim,2021/7/23 21:14,0.18699,0.18699
7050983,kurong_xiaohao,2021/7/6 14:59,0.18703,0.18703
7040749,Petro Sidliar,2021/7/2 19:23,0.1871,0.1871
7037037,marz_nana,2021/7/2 21:42,0.18727,0.18727
7049214,Tekina,2021/7/12 18:38,0.1873,0.1873
7071430,Prem Chotepanit,2021/7/27 8:18,0.18738,0.18738
7056594,soul,2021/7/10 5:17,0.18742,0.18742
7059121,Dmitrii,2021/7/11 21:29,0.18745,0.18745
7059269,satosatototototo,2021/7/6 5:29,0.18751,0.18751
7046017,Edward Callihan,2021/7/5 5:13,0.18764,0.18764
7036113,GSD,2021/7/3 7:14,0.18764,0.18764
7040926,Adrielle,2021/7/29 17:25,0.18766,0.18766
7058712,Thierry Neusius,2021/7/31 20:00,0.18786,0.18786
7040616,Raghavender Gangula,2021/7/31 8:42,0.1879,0.1879
7066265,MFRIbrahim,2021/7/9 13:51,0.18794,0.18794
7142383,Azwan,2021/7/26 13:26,0.18814,0.18814
7077279,t-TTN,2021/7/31 6:18,0.18816,0.18816
7141664,FUJIWARA Ryo,2021/7/27 12:47,0.18838,0.18838
7158746,I Vivek Kai-wen,2021/7/30 6:51,0.18839,0.18839
7040431,rookie,2021/7/15 6:35,0.18841,0.18841
7036267,Kieran McGee,2021/7/14 2:57,0.18844,0.18844
7035922,Akahachi,2021/7/9 5:21,0.18852,0.18852
7067124,Olga Savchenko,2021/7/31 22:53,0.18872,0.18872
7080243,Adrian Cantu,2021/7/16 23:53,0.18876,0.18876
7076896,[Deleted] 3536ce8c-c232-4993-810a-33e904771c57,2021/7/21 22:09,0.1888,0.1888
7058037,Sankalp Mane,2021/7/29 0:21,0.18892,0.18892
7066907,Aymeric Peltier,2021/7/22 20:45,0.18893,0.18893
7086938,Scott,2021/7/15 3:20,0.18914,0.18914
7098910,Imad Toubal,2021/7/16 18:36,0.18921,0.18921
7050639,GCI Gophers 💜,2021/7/4 18:43,0.18926,0.18926
7049612,jabertuhin,2021/7/29 19:39,0.18934,0.18934
7037583,AIXian,2021/7/15 18:22,0.18953,0.18953
7161800,Suriya Prakaash,2021/7/30 5:55,0.18956,0.18956
7159855,data2science,2021/7/30 10:23,0.18964,0.18964
7160997,Gerson Miguelfett,2021/7/30 16:12,0.18967,0.18967
7089305,Ilya,2021/7/17 23:17,0.18974,0.18974
7104728,Nauman Kazi,2021/7/19 4:58,0.18976,0.18976
7105153,Tomozou MKN,2021/7/23 4:11,0.18977,0.18977
7042894,Pradeep Yadav,2021/7/7 8:33,0.18991,0.18991
7068580,Daniel Johnson,2021/7/8 3:24,0.18994,0.18994
7155804,Wikul Kayor,2021/7/28 11:15,0.19003,0.19003
7037556,Max Scheijen,2021/7/2 9:35,0.19006,0.19006
7042121,Jai Kumar,2021/7/17 13:36,0.19012,0.19012
7047889,T Ry,2021/7/4 10:49,0.19024,0.19024
7040765,Shashank Kirtania,2021/7/21 23:08,0.19051,0.19051
7049627,nagaya manta,2021/7/11 6:31,0.19064,0.19064
7112423,Ransaka Ravihara,2021/7/25 11:22,0.19074,0.19074
7072017,franklin2021,2021/7/8 18:25,0.19075,0.19075
7162337,Amine Slimane,2021/7/29 23:13,0.19078,0.19078
7134905,Pius Carbon,2021/7/26 9:14,0.19081,0.19081
7069702,taguchi ryo,2021/7/16 15:41,0.19085,0.19085
7123778,Dhaval Arya,2021/7/20 16:37,0.19106,0.19106
7111771,Sea of Sun,2021/7/23 3:32,0.19107,0.19107
7039765,ゆう,2021/7/7 15:08,0.19109,0.19109
7149839,Gao Yifei,2021/7/27 14:24,0.19114,0.19114
7080103,Tony Zhang,2021/7/31 18:06,0.19114,0.19114
7035834,Maksym Shkliarevskyi,2021/7/6 8:25,0.19114,0.19114
7153232,Adrien Atallah,2021/7/28 20:12,0.19114,0.19114
7081231,Torca13,2021/7/13 10:10,0.19114,0.19114
7063012,compec vb,2021/7/26 21:45,0.19118,0.19118
7063086,Vishal Neeli,2021/7/9 15:59,0.19119,0.19119
7097534,MNM8260,2021/7/18 11:23,0.19123,0.19123
7037588,soarer,2021/7/11 3:44,0.19128,0.19128
7039373,rene12199,2021/7/23 20:06,0.19131,0.19131
7043097,Nephes D,2021/7/25 13:58,0.19133,0.19133
7102115,Yashasvi,2021/7/18 10:25,0.19134,0.19134
7128865,Toyin Olape,2021/7/28 14:11,0.19137,0.19137
7038257,Suyash Lakhani,2021/7/3 10:58,0.19141,0.19141
7039551,Priyansh Agrawal,2021/7/13 8:06,0.19147,0.19147
7152442,Muhammad Ghazy,2021/7/27 15:39,0.19151,0.19151
7039947,terminator4376,2021/7/8 11:49,0.19154,0.19154
7037569,MuhammadRamzan,2021/7/7 10:37,0.19158,0.19158
7062420,MD,2021/7/7 6:53,0.19164,0.19164
7168467,SANKALP SINGH,2021/7/31 15:35,0.19165,0.19165
7035835,Fellipe Gomes,2021/7/22 15:13,0.19168,0.19168
7048120,Why Is It So,2021/7/5 14:10,0.19179,0.19179
7103863,DavidKaftan,2021/7/16 1:08,0.19181,0.19181
7037885,Arno,2021/7/29 17:31,0.19195,0.19195
7113966,Kai Hasunuma,2021/7/20 16:51,0.19208,0.19208
7037397,Ivan Krokhalyov,2021/7/6 7:34,0.19217,0.19217
7057474,Rohit Dwivedula,2021/7/5 15:33,0.19218,0.19218
7044403,[Deleted] 1083ad03-12c3-44a8-8b35-47c5c83dc105,2021/7/3 15:24,0.19224,0.19224
7040117,Davegn,2021/7/20 9:59,0.19225,0.19225
7061407,T.Ando,2021/7/11 3:53,0.19229,0.19229
7068533,JeffBricker,2021/7/10 12:38,0.19232,0.19232
7076036,Pawantharun,2021/7/15 16:16,0.19235,0.19235
7074169,KeiKei,2021/7/12 8:24,0.19236,0.19236
7048044,Leonard Thomas,2021/7/4 9:59,0.19238,0.19238
7087844,Shiv Kumar Ganesh,2021/7/16 1:35,0.19256,0.19256
7072643,Jaston,2021/7/11 20:17,0.19258,0.19258
7162652,Viraj Nayak,2021/7/31 3:31,0.19269,0.19269
7155441,iAyoDq,2021/7/28 9:04,0.19281,0.19281
7122151,Shreyash Sabde,2021/7/23 19:32,0.19293,0.19293
7148256,Josh Angelo Escalona,2021/7/26 20:43,0.19305,0.19305
7063735,Leonardo Krivickas,2021/7/8 4:28,0.1931,0.1931
7138189,Subho Majumder,2021/7/24 18:37,0.19323,0.19323
7066488,Patel Avis,2021/7/8 9:05,0.19326,0.19326
7144817,jkstarc,2021/7/30 18:03,0.1933,0.1933
7038961,tensor choko,2021/7/6 5:09,0.19333,0.19333
7038533,Alfonso Cassoni,2021/7/18 10:22,0.19348,0.19348
7101095,Trần Thị Hồng Hà,2021/7/24 9:18,0.1935,0.1935
7139811,Assaf Cohen,2021/7/28 21:10,0.19356,0.19356
7112558,Sandeep Mishra,2021/7/18 17:40,0.19371,0.19371
7061103,Aditya Bhatt,2021/7/10 16:32,0.19389,0.19389
7049552,Cunyuan Xing,2021/7/7 2:18,0.19395,0.19395
7129603,Ekky Rino,2021/7/30 6:41,0.19405,0.19405
7039361,Oscar ST,2021/7/8 11:48,0.19413,0.19413
7090962,DataPlayer,2021/7/14 13:22,0.19413,0.19413
7125399,Yash Shah,2021/7/26 13:13,0.19413,0.19413
7039253,Robson,2021/7/14 19:07,0.19413,0.19413
7070498,RST599,2021/7/8 10:47,0.19423,0.19423
7053102,Aniket Jadhav,2021/7/7 12:19,0.19424,0.19424
7037064,Ivalbert,2021/7/4 15:40,0.1943,0.1943
7057181,MohdAli,2021/7/29 11:41,0.19439,0.19439
7129975,Naru Yamamoto,2021/7/25 14:36,0.1945,0.1945
7049678,Mileta,2021/7/5 22:49,0.19484,0.19484
7038797,TechSquadML,2021/7/28 8:49,0.1952,0.1952
7167477,lucylalalala,2021/7/31 11:16,0.19526,0.19526
7111419,Gurpartap Singh,2021/7/18 18:58,0.19529,0.19529
7056192,Amar Loni,2021/7/21 11:20,0.1953,0.1953
7072413,Che Deng,2021/7/23 3:30,0.19532,0.19532
7048356,Sam McCallum,2021/7/16 15:48,0.19535,0.19535
7109647,Thariq Nugrohotomo,2021/7/31 21:38,0.19561,0.19561
7101849,Edrick Kesuma,2021/7/31 9:00,0.19561,0.19561
7137417,Ronald Leung,2021/7/27 4:43,0.19573,0.19573
7142961,Robert Archibald,2021/7/25 13:38,0.19576,0.19576
7083178,Amendlovitz,2021/7/14 2:25,0.19586,0.19586
7040558,Mateusz Opala,2021/7/27 18:31,0.196,0.196
7100038,zhch580810@163.com,2021/7/16 8:33,0.19615,0.19615
7045165,tko919,2021/7/3 13:37,0.19615,0.19615
7096335,tototoro,2021/7/19 18:35,0.19629,0.19629
7045045,Simone Castellano,2021/7/28 22:08,0.1963,0.1963
7036426,Brooklin Santosh,2021/7/2 4:48,0.19642,0.19642
7041143,kirow789,2021/7/9 14:25,0.19649,0.19649
7099347,FumiY,2021/7/26 12:51,0.1967,0.1967
7061845,The_Rookie_,2021/7/23 0:11,0.19674,0.19674
7070124,Kudasov Dmitriy,2021/7/27 14:35,0.19697,0.19697
7075360,Saksham Checker,2021/7/14 11:45,0.19699,0.19699
7040791,ArnoldRosielle,2021/7/31 1:03,0.19721,0.19721
7036489,sejoong.kim,2021/7/4 4:31,0.19731,0.19731
7110345,Nikita,2021/7/30 10:54,0.19738,0.19738
7036081,xiaoLx,2021/7/9 8:53,0.19741,0.19741
7077598,leebond,2021/7/21 8:11,0.19754,0.19754
7111447,SinRas,2021/7/23 10:12,0.19759,0.19759
7145685,Meaningfullest,2021/7/28 19:13,0.19763,0.19763
7059235,wzha8255,2021/7/7 10:16,0.19779,0.19779
7078119,David Puiggròs,2021/7/31 11:56,0.19807,0.19807
7048695,Tassen,2021/7/10 22:28,0.19808,0.19808
7087526,Moonej,2021/7/12 19:41,0.19818,0.19818
7064486,Michael Kalmus,2021/7/8 3:25,0.19845,0.19845
7038614,Oskar Stachowski,2021/7/9 11:31,0.19847,0.19847
7109696,Prajwal Gupta,2021/7/22 17:04,0.19866,0.19866
7057198,Ashish Nanda,2021/7/24 4:16,0.19868,0.19868
7083813,swsw337,2021/7/27 12:23,0.19869,0.19869
7055101,Natthasit Tobua,2021/7/9 11:25,0.19871,0.19871
7046245,NaTa,2021/7/8 7:50,0.19882,0.19882
7037057,badatML,2021/7/1 21:08,0.19883,0.19883
7059430,Abhijit Singh,2021/7/24 18:04,0.19887,0.19887
7037667,Y.daiki,2021/7/2 22:10,0.19888,0.19888
7049104,Ashme,2021/7/13 14:23,0.19916,0.19916
7038941,notoplana,2021/7/24 7:03,0.19916,0.19916
7080602,Han91,2021/7/11 4:50,0.19924,0.19924
7049291,Martin Siklar,2021/7/6 22:26,0.19932,0.19932
7081373,[Deleted] 576ff335-734b-4ecf-ba36-a8a0d7e888a4,2021/7/13 0:22,0.1994,0.1994
7063405,Gilles A.,2021/7/21 13:44,0.19947,0.19947
7052117,SplikA,2021/7/29 11:12,0.19959,0.19959
7051360,Sama,2021/7/31 18:33,0.19961,0.19961
7038191,Nayerbowany,2021/7/5 12:35,0.19981,0.19981
7065654,masyu T,2021/7/20 14:54,0.19994,0.19994
7043012,room722,2021/7/5 18:40,0.20011,0.20011
7036459,André Ricardo,2021/7/3 15:11,0.20017,0.20017
7066049,Shashank Shekhar,2021/7/10 3:42,0.20035,0.20035
7038364,[Deleted] ad5291b0-376f-482a-a114-6cc71f7d6bbd,2021/7/4 13:43,0.20046,0.20046
7158603,Naman Dixit,2021/7/30 16:24,0.20053,0.20053
7047649,S.Sreenivasulu,2021/7/4 12:41,0.20064,0.20064
7042455,Mayank Vashisht,2021/7/10 7:38,0.20092,0.20092
7057647,Sai Prashanth,2021/7/21 11:54,0.20094,0.20094
7038311,EKKM,2021/7/8 14:38,0.20097,0.20097
7044425,seira123,2021/7/16 16:14,0.20111,0.20111
7038714,Pavel Yakovlev,2021/7/7 8:21,0.20128,0.20128
7038882,Ahmed Shahriar Sakib,2021/7/7 20:59,0.20136,0.20136
7135892,kitayama,2021/7/27 11:37,0.20152,0.20152
7076239,random ml experiments,2021/7/31 10:16,0.20154,0.20154
7039116,revathip,2021/7/2 9:06,0.2016,0.2016
7107373,[Deleted] a6641de0-36a0-4d12-afde-67c5d3c9866f,2021/7/18 12:36,0.2016,0.2016
7057707,Sujith K Nair,2021/7/15 12:48,0.20171,0.20171
7048941,Anton Zakharenkov,2021/7/16 8:34,0.2018,0.2018
7075563,Jasper Dekoninck,2021/7/9 13:58,0.20196,0.20196
7110647,Toby,2021/7/31 19:03,0.20198,0.20198
7040340,Chris X,2021/7/11 10:01,0.20214,0.20214
7059457,DLActuary,2021/7/15 15:27,0.20229,0.20229
7057324,Birk Ramberg,2021/7/5 16:52,0.20234,0.20234
7061564,YaDon4ick,2021/7/27 12:15,0.20234,0.20234
7167897,Shashank,2021/7/31 22:21,0.20257,0.20257
7038707,Tariq Hussain,2021/7/27 19:15,0.20279,0.20279
7063590,Matheus_Ramos_Ribeiro,2021/7/31 21:57,0.20286,0.20286
7131018,Vignesh Sankar,2021/7/30 19:22,0.20303,0.20303
7076647,Simardeep Singh Sethi,2021/7/20 22:40,0.20309,0.20309
7070989,LeoLjl,2021/7/8 14:26,0.2031,0.2031
7069359,Kev,2021/7/21 10:32,0.2031,0.2031
7045184,Bondo,2021/7/3 4:48,0.20331,0.20331
7091642,Pedro Vallarino10,2021/7/14 12:39,0.20345,0.20345
7046811,OnionKnight,2021/7/18 4:23,0.20347,0.20347
7056086,TaroMurakami,2021/7/8 10:38,0.20347,0.20347
7058868,TKShuhei,2021/7/5 22:16,0.20347,0.20347
7080793,Taik oh,2021/7/11 14:35,0.20347,0.20347
7041466,HZ3,2021/7/20 12:49,0.20347,0.20347
7101305,iqlowest,2021/7/25 23:41,0.20349,0.20349
7143580,babina.daria,2021/7/31 20:37,0.20387,0.20387
7058576,karlb3030,2021/7/18 16:33,0.20393,0.20393
7035900,Kirill,2021/7/4 0:13,0.20401,0.20401
7098613,Brett Clements,2021/7/30 21:58,0.20411,0.20411
7052440,Absolute AI,2021/7/14 5:26,0.20412,0.20412
7166541,Ji Woo Jeong,2021/7/31 5:15,0.20443,0.20443
7087406,Ryan Glasnapp,2021/7/27 19:31,0.20449,0.20449
7035874,Rajat Kumar,2021/7/25 11:17,0.20475,0.20475
7046301,Thomas Winterburn,2021/7/2 21:52,0.20485,0.20485
7038044,Bess135,2021/7/6 12:59,0.20488,0.20488
7166987,Lucy,2021/7/31 8:27,0.20506,0.20506
7039654,Ronny Tantowi,2021/7/3 9:27,0.20517,0.20517
7037183,Tracy Porter,2021/7/3 0:25,0.20534,0.20534
7140167,JosephYu,2021/7/24 16:53,0.20537,0.20537
7098879,luciodias,2021/7/20 12:01,0.20538,0.20538
7153135,Ish_S,2021/7/28 17:46,0.20542,0.20542
7036098,cl1228,2021/7/3 20:01,0.20545,0.20545
7123410,Kristina Papikyan,2021/7/24 11:32,0.20549,0.20549
7037636,Mikail Dogruer,2021/7/1 11:09,0.20596,0.20596
7043113,Artyom Sayapin,2021/7/2 12:51,0.20596,0.20596
7046581,MoSooN,2021/7/2 23:19,0.20596,0.20596
7041956,Subhankar Halder,2021/7/5 6:17,0.20596,0.20596
7076571,Arvind Narayanan,2021/7/16 20:10,0.20596,0.20596
7113388,H.K,2021/7/19 0:45,0.20596,0.20596
7117025,Moiz Kachwala,2021/7/20 11:36,0.20596,0.20596
7138297,2017122029,2021/7/25 6:30,0.20596,0.20596
7118929,Anurag Peddi,2021/7/24 16:45,0.20614,0.20614
7112401,Muscle_Nishimi,2021/7/23 0:10,0.20623,0.20623
7120002,ROHIT KUMAR,2021/7/21 12:14,0.20632,0.20632
7054147,William Zhou,2021/7/6 0:02,0.20648,0.20648
7039010,Saran Saluja,2021/7/9 4:49,0.20673,0.20673
7126539,Theophile Baggio,2021/7/27 10:12,0.20674,0.20674
7089092,Ken-san,2021/7/31 8:00,0.20705,0.20705
7046819,EN,2021/7/4 12:50,0.20707,0.20707
7068976,Amey Girdhari,2021/7/8 4:14,0.20741,0.20741
7158097,Alex Tsai,2021/7/31 2:04,0.20772,0.20772
7045470,Muj!rush!,2021/7/3 1:38,0.20773,0.20773
7054764,yyqing,2021/7/5 7:34,0.20773,0.20773
7143424,Vishnu Bhagyanath,2021/7/26 20:19,0.20774,0.20774
7052597,Ravi Suresh Mashru,2021/7/9 19:12,0.20776,0.20776
7087994,MegaCookies88,2021/7/24 18:20,0.2078,0.2078
7045304,Bishnu Ghosh,2021/7/20 17:04,0.20789,0.20789
7039700,Viktor Klochkov,2021/7/6 9:54,0.20792,0.20792
7039012,Yasir Hussein Shakir,2021/7/3 19:05,0.20799,0.20799
7080472,al_ex,2021/7/17 15:42,0.20821,0.20821
7043762,Ritik Kumar Jain,2021/7/3 11:22,0.20821,0.20821
7085081,Jules Collenne,2021/7/28 13:10,0.20827,0.20827
7056845,suryapsr,2021/7/5 23:21,0.20834,0.20834
7037049,Catadanna,2021/7/12 0:25,0.20858,0.20858
7131183,DDullahan,2021/7/29 10:01,0.20859,0.20859
7083395,PabloFelixx,2021/7/26 3:37,0.20867,0.20867
7050575,JackC123,2021/7/10 9:22,0.20873,0.20873
7106342,Vatsal Venkatkrishna,2021/7/22 15:53,0.20881,0.20881
7144170,Lynn Serizawa,2021/7/30 4:41,0.20898,0.20898
7041188,Nicholas Marino,2021/7/23 21:34,0.20915,0.20915
7054669,Anirban Chakraborty6,2021/7/18 8:58,0.20918,0.20918
7045303,Tom Marzea,2021/7/3 16:01,0.20934,0.20934
7040477,Drew Hughes,2021/7/3 16:17,0.20949,0.20949
7090928,Timur Davletshin,2021/7/14 11:45,0.2095,0.2095
7146503,Ishan Saksena,2021/7/27 18:26,0.20955,0.20955
7038695,Mohit9989,2021/7/3 2:40,0.20974,0.20974
7041040,pravali,2021/7/29 17:34,0.20992,0.20992
7037308,Aravindh Pandiyan,2021/7/22 11:37,0.20996,0.20996
7074768,itraconazole,2021/7/14 0:16,0.21019,0.21019
7081256,Anton Perepelytsia,2021/7/17 15:30,0.21023,0.21023
7057164,pranav2902,2021/7/15 17:12,0.21037,0.21037
7036995,change9496,2021/7/15 0:46,0.21067,0.21067
7037293,Hercules Smith,2021/7/4 18:26,0.21073,0.21073
7057030,Ketchup,2021/7/12 10:02,0.21095,0.21095
7148514,Cyrill Ionov,2021/7/29 21:12,0.21107,0.21107
7037981,Jeffrey Pallares Nunez,2021/7/26 14:59,0.21107,0.21107
7089184,Sayid Achmad M,2021/7/17 9:33,0.21141,0.21141
7056681,andronikova,2021/7/31 8:49,0.21143,0.21143
7039220,yamahisa,2021/7/23 13:34,0.21165,0.21165
7037126,ÜNAL KÖROĞLU,2021/7/11 15:17,0.21196,0.21196
7169400,[Deleted] 43fdbdbe-3a2e-489f-9204-c5ca8216f2d7,2021/7/31 23:27,0.21233,0.21233
7037998,Rafa,2021/7/14 11:30,0.21262,0.21262
7037423,l3LlFF,2021/7/4 14:32,0.21264,0.21264
7043419,Hải Dương Nguyễn,2021/7/2 8:00,0.21279,0.21279
7128622,IvnKrlv,2021/7/30 16:50,0.21294,0.21294
7102232,dannyvop,2021/7/17 22:22,0.21302,0.21302
7092185,Kavya Mukundan,2021/7/30 0:12,0.21325,0.21325
7096137,Katsurapp,2021/7/15 17:07,0.21353,0.21353
7035872,Pratik Gandhi,2021/7/8 0:43,0.21355,0.21355
7052336,Anil,2021/7/12 15:24,0.21407,0.21407
7114964,O_O,2021/7/31 6:30,0.2141,0.2141
7036787,SangHoon Hyeon,2021/7/8 12:58,0.21415,0.21415
7124150,Sreeram Warrier,2021/7/21 5:20,0.21426,0.21426
7047021,Kieran Yogaraj,2021/7/31 3:57,0.21426,0.21426
7092461,Sadhan Gowda,2021/7/21 20:59,0.21453,0.21453
7045997,shim0,2021/7/15 6:31,0.21478,0.21478
7063373,Pascal van de Wijdeven,2021/7/11 11:35,0.21532,0.21532
7073496,Ankur Gupta,2021/7/26 13:21,0.21534,0.21534
7038948,Keshu sharma,2021/7/2 15:32,0.21536,0.21536
7060596,Ankit,2021/7/15 8:40,0.21549,0.21549
7061341,guptadev26,2021/7/28 21:42,0.21579,0.21579
7117737,Luis Kalckstein,2021/7/28 10:57,0.21593,0.21593
7036299,kurong123,2021/7/6 14:38,0.21597,0.21597
7049307,FPH,2021/7/24 15:09,0.21599,0.21599
7064191,Đặng Duy Thanh,2021/7/28 7:57,0.21601,0.21601
7049052,Romann2,2021/7/4 10:24,0.21603,0.21603
7037360,Shrijeeth S,2021/7/15 13:43,0.21665,0.21665
7048545,the great learner,2021/7/30 13:10,0.21667,0.21667
7155060,Lavanya Anand,2021/7/31 15:25,0.21667,0.21667
7040103,Kent,2021/7/23 22:18,0.21674,0.21674
7142809,Sree Nithish B,2021/7/25 15:04,0.21677,0.21677
7041222,[Deleted] 6b5a35b7-3597-4ad3-81c0-3115e9f2bc88,2021/7/10 19:23,0.21696,0.21696
7039957,hnakamura,2021/7/28 9:11,0.21697,0.21697
7082345,Tim510,2021/7/11 20:46,0.21698,0.21698
7075174,Khushi Shahh,2021/7/12 10:29,0.21706,0.21706
7035957,Yi Chong,2021/7/1 2:36,0.21711,0.21711
7046348,Paulo Junior,2021/7/29 17:48,0.21712,0.21712
7082333,shourya2002-geek,2021/7/30 18:11,0.21785,0.21785
7133306,Marcos,2021/7/23 10:47,0.21804,0.21804
7045525,Andrew Moore,2021/7/6 2:05,0.21821,0.21821
7107334,Mrinaal Lalit,2021/7/30 17:40,0.21824,0.21824
7062148,phileinSophos,2021/7/12 10:51,0.21872,0.21872
7158128,zmax505,2021/7/29 20:42,0.21879,0.21879
7039810,fumikawa,2021/7/3 3:59,0.21884,0.21884
7151575,Andrey K.,2021/7/30 12:35,0.21884,0.21884
7078066,YuGuii,2021/7/11 5:37,0.21898,0.21898
7078470,Kyosuke Kita,2021/7/17 5:21,0.21904,0.21904
7036187,Sohom Majumder,2021/7/1 4:31,0.21961,0.21961
7036797,Irfan Ahmad,2021/7/1 16:13,0.21961,0.21961
7037506,Zvonimir Sucic,2021/7/1 7:57,0.21961,0.21961
7049989,Patrik Araujo,2021/7/4 17:32,0.21961,0.21961
7058739,harshit soni,2021/7/8 19:37,0.21961,0.21961
7095064,Venkata Ramana Saniboyina,2021/7/30 19:48,0.21961,0.21961
7111675,[Deleted] 9a6d1744-207d-4526-a9aa-a23034d60574,2021/7/18 4:40,0.21961,0.21961
7116110,KainKafan,2021/7/20 4:11,0.21971,0.21971
7040819,stefaan1o,2021/7/15 18:23,0.22059,0.22059
7085690,Unnat Gupta,2021/7/15 6:20,0.22093,0.22093
7164224,mert coşkun,2021/7/31 12:44,0.22155,0.22155
7045316,JustForFunML,2021/7/15 18:23,0.22189,0.22189
7045186,Vedant Korhale,2021/7/3 15:55,0.2219,0.2219
7044838,Pavan Kumar Balijepalli,2021/7/17 7:36,0.22248,0.22248
7112245,Rogerszzz,2021/7/27 5:10,0.2226,0.2226
7137183,Puffy_wind,2021/7/26 14:31,0.2226,0.2226
7058145,ss_sv:),2021/7/12 8:50,0.22296,0.22296
7041063,mikedev,2021/7/27 8:33,0.22349,0.22349
7122450,blueOrange,2021/7/21 16:33,0.22362,0.22362
7046634,Parul Pandey,2021/7/4 2:43,0.22398,0.22398
7041279,Hyunil Yoo,2021/7/15 23:52,0.22405,0.22405
7036222,Yatharth03,2021/7/1 12:23,0.22413,0.22413
7036183,AmitKumar,2021/7/31 19:24,0.22526,0.22526
7127992,Lakhi Charan Mahato,2021/7/25 18:16,0.22526,0.22526
7049047,Nikita Kozhemyakin,2021/7/4 2:06,0.22556,0.22556
7054796,Aniket2109Srivastava,2021/7/7 11:01,0.22598,0.22598
7040181,Kaslnarian Welt,2021/7/9 14:45,0.22616,0.22616
7089848,ProCoder03,2021/7/24 14:16,0.22629,0.22629
7086224,mdolr,2021/7/12 20:59,0.22629,0.22629
7064552,YOSHIKI,2021/7/9 15:39,0.22716,0.22716
7039311,Daniela J,2021/7/7 20:26,0.22718,0.22718
7053393,Pumpişko,2021/7/10 16:28,0.2272,0.2272
7048021,hyena19991218,2021/7/4 8:14,0.22722,0.22722
7135906,Mohana Rao Sanapala,2021/7/26 16:59,0.22748,0.22748
7065912,Wataru W.,2021/7/20 16:04,0.22817,0.22817
7046651,Claudia Amador,2021/7/28 2:39,0.22844,0.22844
7114115,Kishan Kartha,2021/7/25 15:03,0.22846,0.22846
7126960,A.F.V.,2021/7/21 17:08,0.22861,0.22861
7078950,Bavesh Balaji,2021/7/11 14:22,0.22875,0.22875
